uniqueid,title,start_academic_month,start_academic_year,end_academic_month,end_academic_year,first_author,second_author,third_author,other_authors,is_student_author,student_name,student_batch,specification,publication_type,publication_name,publisher,year_of_publishing,month_of_publishing,volume,page_number,indexing,quartile,citation,doi,front_page_path,url,ISSN,verified,admin_verified
2020JUL1021741573405615666191111142039,Influence of Primary Auditory Cortex in the Characterization of Autism Spectrum in Young Adults using Brain Connectivity Parameters and Deep Belief Networks: An fMRI Study,JUL,2019,JUN,2020,Vidhusha Srinivasan,N. Udayakumar,Kavitha Anandan,,,,,article,Journal,CURRENT MEDICAL IMAGING,BENTHAM SCIENCE PUBL LTD,2020,5,16,1059-1073,"Scopus, Web of Sciences",Q3,5,10.2174/1573405615666191111142039,,http://dx.doi.org/10.2174/1573405615666191111142039,1573-4056,False,False
2020JUL1024425aoa2020134058,A Study on the Impact of Lombard Effect on Recognition of Hindi Syllabic Units Using CNN Based Multimodal ASR Systems,JUL,2019,JUN,2020,Uma Maheshwari S,Shahina A,Rishikesh R,Nayeemulla Khan A,,,,article,Journal,ARCHIVES OF ACOUSTICS,"POLSKA AKAD NAUK, POLISH ACAD SCIENCES, INST FUNDAMENTAL TECH RES PAS",2020,4,0,,"Scopus, Web of Sciences",Q2,0,10.24425/aoa.2020.134058,,http://dx.doi.org/10.24425/aoa.2020.134058,0137-5075 2300-262X,False,False
2020JUL103233xst200697,An enhanced OCT image captioning system to assist ophthalmologists in detecting and classifying eye diseases,JUL,2020,JUN,2021,Sivamurugan Vellakani,Indumathi Pushbam,,,,,,article,Journal,JOURNAL OF X-RAY SCIENCE AND TECHNOLOGY,IOS PRESS,2020,9,28,975-988,"Scopus, Web of Sciences",Q2,6,10.3233/xst-200697,,http://dx.doi.org/10.3233/xst-200697,0895-3996 1095-9114,False,False
2020JUL1035940ijiteea80861110120,Epilepsy Prediction using a Combined LSTM - XGBoost System on EEG Signals,JUL,2020,JUN,2021,Shanmuga Skandh Vinayak E,Shahina A,Nayeemulla Khan A,,,,,article,Journal,International Journal of Innovative Technology and Exploring Engineering,Blue Eyes Intelligence Engineering and Sciences Publication,2020,11,10,18-24,Scopus,,1,10.35940/ijitee.a8086.1110120,,http://dx.doi.org/10.35940/ijitee.a8086.1110120,2278-3075,False,False
2020JUL1036548jeea20201003,Remaining Useful Life (RUL) Estimation of Lead Acid Battery using Bayesian Approach,JUL,2019,JUN,2020,Bhalaji N.,Rimi Chowdhury,,,,,,article,Journal,Journal of Electrical Engineering and Automation,Inventive Research Organization,2020,4,2,25-34,,,15,10.36548/jeea.2020.1.003,,http://dx.doi.org/10.36548/jeea.2020.1.003,2582-3051,False,False
2020JUL1036548jei20201006,EL DAPP - An Electricity Meter Tracking Decentralized Application,JUL,2019,JUN,2020,Dr. Bhalaji N.,Shanmuga Skandh Vinayak E,,,,,,article,Journal,Mar-20,Inventive Research Organization,2020,4,2,49-71,,,7,10.36548/jei.2020.1.006,,http://dx.doi.org/10.36548/jei.2020.1.006,2582-3825,False,False
2020JUL1036548jismac20204006,Medical Data Management Using Blockchain,JUL,2020,JUN,2021,Bhalaji N,Aishwarya V,Krithika Balaji,,,,,article,Journal,Dec-20,Inventive Research Organization,2020,12,2,222-231,,,2,10.36548/jismac.2020.4.006,,http://dx.doi.org/10.36548/jismac.2020.4.006,2582-1369,False,False
2020JUL1036548jitdw20201003,Fog Computing - A Rasperry Pi Decentralized Network,JUL,2019,JUN,2020,Dr. Bhalaji N.,Shanmuga Skandh Vinayak E,,,,,,article,Journal,Journal of Information Technology and Digital World,Inventive Research Organization,2020,4,2,27-42,,,0,10.36548/jitdw.2020.1.003,,http://dx.doi.org/10.36548/jitdw.2020.1.003,2582-418X,False,False
2020JUL1036548jscp20203001,MOOCVERSITY - Deep Learning Based Dropout Prediction in MOOCs over Weeks,JUL,2020,JUN,2021,Vignesh Muthukumar,Dr. Bhalaji N.,,,,,,article,Journal,Journal of Soft Computing Paradigm,Inventive Research Organization,2020,9,2,140-152,,,20,10.36548/jscp.2020.3.001,,http://dx.doi.org/10.36548/jscp.2020.3.001,2582-2640,False,False
2020JUL1040189781799830382ch009,Inter-Hemispherical Investigations on the Functional Connectivity in Controls and Autism Spectrum Using Resting State fMRI,JUL,2019,JUN,2020,S. Vidhusha,A. Kavitha,,,,,,inbook,Book Chapter,Advances in Computational Intelligence and Robotics,IGI Global,2020,2,0,169-186,,,0,10.4018/978-1-7998-3038-2.ch009,,http://dx.doi.org/10.4018/978-1-7998-3038-2.ch009,2327-0411 2327-042X,False,False
2020JUL107555jbr3420190043,Deep learning approach to detect seizure using reconstructed phase space images,JUL,2019,JUN,2020,N. Ilakiyaselvan,A. Nayeemulla Khan,A. Shahina,,,,,article,Journal,Journal of Biomedical Research,Nanjing Medical University,2020,1,34,240,Scopus,Q2,47,10.7555/jbr.34.20190043,,http://dx.doi.org/10.7555/jbr.34.20190043,1674-8301,False,False
2020JULaSrasmg,TS-IoT: Trustworthy and Secure Smart Wearable Device for Child Tracking and Monitoring System,JUL,2020,JUN,2021,S. Chithra,R. Yugha,Aishwarya S.,"Mythreyi R., Niranjana Devi V.",No,,,article,Journal,LINGUISTICA ANTVERPIENSIA,,2021,5,0,994-1006,"Scopus, Web of Sciences",Q1,0,,,,0304-2294,,
2020JULBvVSfFn,Speech-based Virtual Travel Assistant for Visually Impaired,JUL,2020,JUN,2021,Sripriya N,Poornima S,Mohanavalli S,"Pooja Baiya R, Nikita V",No,,,inproceedings,Conference,"4th IEEE International Conference on Computer, Communications and Signal Processing (ICCCSP 2020) ",,2020,9,0,,,,0,,,,,False,False
2020JULDcGZAHI,Study and analysis of pedestrian detection in thermal images using YOLO and SVM,JUL,2020,JUN,2021,A. Narayanan,R. Darshan Kumar,R. RoselinKiruba,T. Sree Sharmila,No,,,inproceedings,Conference,Virtual International Conference on Wireless Communications Signal Processing and Networking,,2021,3,0,,,,0,,,,,False,False
2020JULDHuaHgG,Hand sign recognition by visible and thermal images using modified quality local thresholding technique,JUL,2020,JUN,2021,Gajalakshmi,T. Sree Sharmila,,,No,,,article,Journal,Journal of Environmental Protection and Ecology,Scientific Bulgarian Communications,2021,3,22,801-812,Scopus,Q3,0,,,https://scibulcom.net/en/article/7QXXrg0jJCYo4leu2Tp7,1311-5065,,
2020JULdiMlptJ,A Survey on Visual Speech Recognition System Approaches,JUL,2020,JUN,2021,N. Radha,A. Shahina,A. NayeemullaKhan,,No,,,inproceedings,Conference,IEEE International Conference on Artificial Intelligence and Smart systems (ICAIS 21),,2021,3,0,,,,0,,,,,False,False
2020JULfJLbqmk,Biometric identification using transient evoked otoacoustic emission signals based on recurrence plots and convolutional neural networks,JUL,2020,JUN,2021,Shahina A,Harshini V,Dhanwin,"Khadar Nawas K, Nayeemulla Khan",No,,,article,Journal,Journal of Huazhong University of Science and Technology,,2021,1,0,,Scopus,,0,,,,,,
2020JULGssmIpJ,Performance Analysis and Enhancement to Biometric based Attendance System,JUL,2020,JUN,2021,E.M.Malathy,V. Sivamurugan,Sushmita Rajtilak,,No,,,inproceedings,Conference,"4th IEEE International Conference on Computer, Communications and Signal Processing (ICCCSP 2020)",,2020,9,0,,,,0,,,,,False,False
2020JULGuqFeVu,SSN-IT Chatbot,JUL,2020,JUN,2021,I. Joe Louis Paul,Dr. S. Sasirekha,,,No,,,inproceedings,Conference,"International Conference on Intelligent Computing, Smart Communication and Network Technologies- ICICSCNT2021 in Virtual Mode",,2021,3,0,,,,0,,,,,False,False
2020JULjAZBCks,"EDA on the relation between Covid-19 cases and climatic zones, GDP and HDI",JUL,2020,JUN,2021,A. Shahina,Mahima. S,Kaushika. P,,No,,,inproceedings,Conference,4th International Conference on Covid-19 Studies,,2021,4,0,,,,0,,,,,False,False
2020JULJvBNoDV,Investigation of analog single event transient on low noise amplifier in X and Ka bands,JUL,2020,JUN,2021,P. Rajendran,R. Srinivsan,,,No,,,inproceedings,Conference,2020 IEEE REGION 10 CONFERENCE (TENCON),,2020,11,0,,,,0,,,,,False,False
2020JULjWDlxnM,A Study on Ensemble feature learning for Material Recognition,JUL,2020,JUN,2021,J. Sofia Jennifer,T. Sree Sharmila,K. Gowtham,R. Ishwarya,No,,,inproceedings,Conference,,,2021,4,0,,,,0,,,,,False,False
2020JULjXzIDMS,Prediction of Indian GDP using Grey Forecast Model,JUL,2020,JUN,2021,V. Laasya Subramanyam,V. Sasya Subramanyam,Shamita Dev  ,Shruthi Arun,No,,,article,Journal,International journal of innovative technology and exploring engineering (IJITEE),,2020,12,10,,Scopus,,0,,,,2278-3075,,
2020JULkoxZPqr,ASSURANCE ON DATA INTEGRITY IN CLOUD DATA CENTRE USING PKI BUILT RDIC METHOD,JUL,2020,JUN,2021,V.Arulkumar,,,,No,,,inproceedings,Conference,,,2020,11,0,,,,0,,,,,False,False
2020JULLvFEslG,Reel or Real â€“ Survey of Machine Learning to Adversarial Machine Learning Algorithms for Fake Content Detection in the Education Domain,JUL,2020,JUN,2021,S. Karthika,Janice Marian Jockim,Meghana K,,No,,,inproceedings,Conference,"2nd International Conference on IoT, Social, Mobile Analytics and Cloud in Computational Vision and Bio- Engineering (ISMAC-CVB 2020)",,2020,10,0,,,,0,,,,,False,False
2020JULmmiEqxo,Auto-OffID: Automatic Detection of Offensive Language in Social Media,JUL,2020,JUN,2021,S. Karthika,R. Geetha,Chaluvadi Jwala Sowmika,Janani Bharathi M,No,,,inproceedings,Conference,,,2021,1,0,,,,0,,,,,False,False
2020JULOHSNSzI,SSN NLP@ SardiStance: Stance Detection from Italian Tweets using RNN and Transformers,JUL,2020,JUN,2021,Kayalvizhi. S,D. Thenmozhi,Aravindan Chandrabose,,No,,,inproceedings,Conference,,,2020,12,0,,,,0,,,,,False,False
2020JULOLCimrV,Modeling a Behavioral Scoring System for Lending Loans using Twitter,JUL,2020,JUN,2021,S. Karthika,Suthanthiradevi. P,SrividhyaSaradha. K,,No,,,inproceedings,Conference,,,2021,1,0,,,,0,,,,,False,False
2020JULOoiNKFs,Design of Compact Chargeable Device,JUL,2020,JUN,2021,J. K. Josephine Julina,S. Avinash,P.G. Abinaya,S. Naveen,No,,,inproceedings,Conference,International Conference on IoT Based Control Networks and Intelligent Systems (ICICNIS 2020),,2020,12,0,,,,0,,,,,False,False
2020JULpOYpMhi,A Polyhouse: Plant Monitoring and Disease Detection using CNN,JUL,2020,JUN,2021,N. Radha,R. Swathika,,,No,,,inproceedings,Conference,IEEE International Conference on Artificial Intelligence and Smart systems (ICAIS'21),,2021,3,0,,,,0,,,,,False,False
2020JULPUSFJpD,Analysis of Cryptocurrency Mining in Gaming Consoles,JUL,2020,JUN,2021,N. Bhalaji,Shanmuga skandh vinayak,Xiao-Zhi Gao,,No,,,inproceedings,Conference,26th Annual International conference on Advanced computing and Communications,,2020,12,0,,,,0,,,,,False,False
2020JULpXUfiOM,Dominant Color and Uniform Local Binary Pattern Based Image Retrieval,JUL,2020,JUN,2021,L. K. Pavithra,T. Sree Sharmila,,,No,,,inproceedings,Conference,"International Conference on Advances in Electrical, Computing, Communication and Sustainable Technologies (ICAECT)",,2021,2,0,,,,0,,,,,False,False
2020JULRJowQiy,Best Matching Algorithm to Identify and Rank the Relevant Statutes,JUL,2020,JUN,2021,S Kayalvizhi,Thenmozhi D,Chandrabose Aravindan,,No,,,inproceedings,Conference,,,2020,,0,,,,0,,,,,False,False
2020JULrsscxpo,Improving Elasticity in cloud computing using Predictive Algorithms,JUL,2020,JUN,2021, V. Arulkumar,,,,No,,,inproceedings,Conference,"IEEE Sponsored International Conference on Smart Technologies in Computing, Electrical and Electronics (ICSTCEE-2020)",,2020,10,0,,,,0,,,,,False,False
2020JULrSugnjG,PeopleXploitToolstack for Open Intelligence,JUL,2020,JUN,2021,S. Karthika,R. Meenakshi,A.K. Buvanasri,V. Arjun Anand,No,,,inproceedings,Conference,"IEEE International Conference on Computer, Communications and Signal Processing (ICCCSP 2020)",,2020,9,0,,,,0,,,,,False,False
2020JULsCTOpsp,Unsupervised Extractive Text Summarization Using Hierarchical Clustering,JUL,2020,JUN,2021,N. Sripriya,,,,No,,,inproceedings,Conference,International Online Conference on Current Trends and Challenges in Health Care Informatics and Technology,,2020,12,0,,,,0,,,,,False,False
2020JULtblohho,Drowsiness Detection System using Visual Articulators,JUL,2020,JUN,2021,Radha N,Malathy E.M,Swathika R," Janani R B, Anto Silviya R",No,,,inproceedings,Conference,IEEE Scopus indexed Third International Conference on Intelligent Communication Technologies and Virtual Private Networks (ICICV 2021),,2021,2,0,,,,0,,,,,False,False
2020JULtCCXnXI,Speech Based Object Tracking System,JUL,2020,JUN,2021,P Vasuki,Harini R,Kavya Priya B,Vishal V,No,,,inproceedings,Conference," 4th IEEE International Conference on Computer, Communications and Signal Processing (ICCCSP 2020)",,2020,9,0,,,,0,,,,,False,False
2020JULtdOzKRa,Program Synthesis - a Survey,JUL,2020,JUN,2021,P. Vasuki,Jacindha. S,Abishek. G,,No,,,inproceedings,Conference,International Springer Conference on Computational Intelligence in Machine Learning (ICCIML 2021),,2021,6,0,,,,0,,,,,False,False
2020JULvXVunNr,GAN based Data Augmentation for Enhanced Tumor Classification,JUL,2020,JUN,2021,Dhivya S,Mohanavalli S,Karthika S,"Shivani S, Mageswari R",No,,,inproceedings,Conference,"4th IEEE International Conference on Computer, Communications and Signal Processing (ICCCSP 2020)",,2020,9,0,,,,0,,,,,False,False
2020JULwaoJZkY,Detecting Funniness Level Using Traditional Learning with Sentence Embeddings,JUL,2020,JUN,2021,Kayalvizhi S,Thenmozhi D,Aravindan Chandrabose,,No,,,inproceedings,Conference,,,2021,,0,,,,0,,,,,False,False
2020JULxgiRwUn,Identifying Influential nodes in Planar Trusses and Meshes using centrality measures,JUL,2020,JUN,2021,Sowmya K,Srinidhi S,,,No,,,inproceedings,Conference,Second International Conference on Recent Advances in Materials and Manufacturing (ICRAMM 2020),,2020,11,0,,,,0,,,,,False,False
2020JULXRbWpTx,Investigating Cognitive Global Coordination in normal and autistic children using VR environments- An EEG Study,JUL,2020,JUN,2021,Chrisilla S,Tharun R Ragav,Vidhusha S,A. Kavitha,No,,,inproceedings,Conference,10th International IEEE/EMBS Conference on Neural Engineering (NER 2021),,2021,5,0,,,,0,,,,,False,False
2020JULxRvuWKZ,Investigations of Shallow and Deep Learning Algorithms for Tumor Detection,JUL,2020,JUN,2021,Dhivya S,Jenifer Anjali R,Mohanavalli S,"Sripriya N, Kavitha S",No,,,inproceedings,Conference,,,2020,9,0,,,,0,,,,,False,False
2020JULZOSacpr,NoRegINTâ€”A Tool for Performing OSINT and Analysis from Social Media,JUL,2020,JUN,2021,S.Karthika,N.Bhalaji,S.Chithra,"N. Sri Harikarthick, Debadyuti Bhattacharya",No,,,inproceedings,Conference,Networks and Systems,Springer,2021,,0,,Scopus,,0,,,,2367-3370 2367-3389,False,False
2021JUL101002dac4941,Metamaterial-loaded multiband antenna for embedded automotive Internet-of-Things communications,JUL,2021,JUN,2022,Malathy E M,Thanikachalam V,Ruby D,Manikandan N,,,,article,Journal,INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS,WILEY,2021,10,34,,"Scopus, Web of Sciences",Q2,5,10.1002/dac.4941,,http://dx.doi.org/10.1002/dac.4941,1074-5351 1099-1131,False,False
2021JUL101007978981334305471,NoRegINT--A Tool for Performing OSINT and Analysis from Social Media,JUL,2020,JUN,2021,S. Karthika,N. Bhalaji,S. Chithra,"N. Sri Harikarthick, Debadyuti Bhattacharya",,,,inbook,Book Chapter,Lecture Notes in Networks and Systems,Springer Nature,2021,3,173,971-980,Scopus,,0,10.1007/978-981-33-4305-4_71,,http://dx.doi.org/10.1007/978-981-33-4305-4_71,2367-3370 2367-3389,False,False
2021JUL101007s0037102102154x,Degenerative disc disease diagnosis from lumbar MR images using hybrid features,JUL,2020,JUN,2021,A. Beulah,T. Sree Sharmila,V. K. Pramod,,,,,article,Journal,VISUAL COMPUTER,SPRINGER,2021,5,38,2771-2783,"Scopus, Web of Sciences",Q2,4,10.1007/s00371-021-02154-x,,http://dx.doi.org/10.1007/s00371-021-02154-x,0178-2789 1432-2315,False,False
2021JUL101007s00371021023121,A novel data hiding by image interpolation using edge quad-tree block complexity,JUL,2021,JUN,2022,R. RoselinKiruba,T. Sree Sharmila,,,,,,article,Journal,VISUAL COMPUTER,SPRINGER,2021,10,39,59-72,"Scopus, Web of Sciences",Q2,9,10.1007/s00371-021-02312-1,,http://dx.doi.org/10.1007/s00371-021-02312-1,0178-2789 1432-2315,False,False
2021JUL101007s10115021015922,Tweet-scan-post: a system for analysis of sensitive private data disclosure in online social media,JUL,2021,JUN,2022,R. Geetha,S. Karthika,Ponnurangam Kumaraguru,,,,,article,Journal,KNOWLEDGE AND INFORMATION SYSTEMS,SPRINGER LONDON LTD,2021,7,63,2365-2404,"Scopus, Web of Sciences",Q1,6,10.1007/s10115-021-01592-2,,http://dx.doi.org/10.1007/s10115-021-01592-2,0219-1377 0219-3116,False,False
2021JUL101007s10462020099075,Understanding Lombard speech: a review of compensation techniques towards improving speech based recognition systems,JUL,2020,JUN,2021,S. Uma Maheswari,A. Shahina,A. Nayeemulla Khan,,,,,article,Journal,ARTIFICIAL INTELLIGENCE REVIEW,SPRINGER,2021,4,54,2495-2523,"Scopus, Web of Sciences",Q1,8,10.1007/s10462-020-09907-5,,http://dx.doi.org/10.1007/s10462-020-09907-5,0269-2821 1573-7462,False,False
2021JUL101007s1077202109888y,A deep learning approach for robust speaker identification using chroma energy normalized statistics and mel frequency cepstral coefficients,JUL,2021,JUN,2022,J. V. Thomas Abraham,A. Nayeemulla Khan,A. Shahina,,,,,article,Journal,International Journal of Speech Technology,Springer Netherlands,2021,8,26,579-587,Scopus,Q1,5,10.1007/s10772-021-09888-y,,http://dx.doi.org/10.1007/s10772-021-09888-y,1381-2416 1572-8110,False,False
2021JUL101007s1104501900697w,Secure data hiding by fruit fly optimization improved hybridized seeker algorithm,JUL,2020,JUN,2021,R. Roselin Kiruba,T. Sree Sharmila,,,,,,article,Journal,MULTIDIMENSIONAL SYSTEMS AND SIGNAL PROCESSING,SPRINGER,2021,4,32,405-430,"Scopus, Web of Sciences",Q1,14,10.1007/s11045-019-00697-w,,http://dx.doi.org/10.1007/s11045-019-00697-w,0923-6082 1573-0824,False,False
2021JUL101007s11063021105462,EarNet: Biometric Embeddings for End to End Person Authentication System Using Transient Evoked Otoacoustic Emission Signals,JUL,2021,JUN,2022,Akshath Varugeese,A. Shahina,Khadar Nawas,A. Nayeemulla Khan,,,,article,Journal,NEURAL PROCESSING LETTERS,SPRINGER,2021,11,54,21-41,"Scopus, Web of Sciences",Q2,3,10.1007/s11063-021-10546-2,,http://dx.doi.org/10.1007/s11063-021-10546-2,1370-4621 1573-773X,False,False
2021JUL101007s1127702007907w,Blockchain Based Chameleon Hashing Technique for Privacy Preservation in E-Governance System,JUL,2021,JUN,2022,M. V. Ranjith Kumar,N. Bhalaji,,,,,,article,Journal,WIRELESS PERSONAL COMMUNICATIONS,SPRINGER,2020,11,117,987-1006,"Scopus, Web of Sciences",Q2,25,10.1007/s11277-020-07907-w,,http://dx.doi.org/10.1007/s11277-020-07907-w,0929-6212 1572-834X,False,False
2021JUL101007s1127702108934x,Hybrid Bird Swarm Optimized Quasi Affine Algorithm Based Node Location in Wireless Sensor Networks,JUL,2021,JUN,2022,E. M. Malathy,Mythili Asaithambi,Alagu Dheeraj,Kannan Arputharaj,,,,article,Journal,WIRELESS PERSONAL COMMUNICATIONS,SPRINGER,2021,8,122,947-962,"Scopus, Web of Sciences",Q2,5,10.1007/s11277-021-08934-x,,http://dx.doi.org/10.1007/s11277-021-08934-x,0929-6212 1572-834X,False,False
2021JUL101007s1265201901655x,Performance analysis of nature inspired load balancing algorithm in cloud environment,JUL,2020,JUN,2021,V. Arulkumar,N. Bhalaji,,,,,,article,Journal,Journal of Ambient Intelligence and Humanized Computing,Springer Verlag,2021,3,12,3735-3742,Scopus,Q1,22,10.1007/s12652-019-01655-x,,http://dx.doi.org/10.1007/s12652-019-01655-x,1868-5137 1868-5145,False,False
2021JUL101007s4187002100774z,Performance evaluation of encryption algorithm using fruit fly optimization improved hybridized seeker and PVD algorithm,JUL,2021,JUN,2022,R. Roselinkiruba,T. Sree Sharmila,,,,,,article,Journal,International Journal of Information Technology (Singapore),Springer Science + Business Media,2021,8,13,1797-1803,Scopus,Q1,8,10.1007/s41870-021-00774-z,,http://dx.doi.org/10.1007/s41870-021-00774-z,2511-2104 2511-2112,False,False
2021JUL101016jbspc2021103278,Reconstructed phase space portraits for detecting brain diseases using deep learning,JUL,2021,JUN,2022,N. Ilakiyaselvan,A. Nayeemulla Khan,A. Shahina,,,,,article,Journal,BIOMEDICAL SIGNAL PROCESSING AND CONTROL,ELSEVIER SCI LTD,2021,10,71,103278,"Scopus, Web of Sciences",Q1,6,10.1016/j.bspc.2021.103278,,http://dx.doi.org/10.1016/j.bspc.2021.103278,1746-8094,False,False
2021JUL1010800377206320211892539,Miniaturized Dual-Band Metamaterial-Loaded Antenna for Heterogeneous Vehicular Communication Networks,JUL,2020,JUN,2021,E. M. Malathy,I. R. Praveen Joe,P. Ajitha,,,,,article,Journal,IETE JOURNAL OF RESEARCH,TAYLOR & FRANCIS LTD,2021,3,69,2436-2445,"Scopus, Web of Sciences",Q2,11,10.1080/03772063.2021.1892539,,http://dx.doi.org/10.1080/03772063.2021.1892539,0377-2063 0974-780X,False,False
2021JUL1010801543507520211930004,Proactive maintenance of small wind turbines using IoT and machine learning models,JUL,2020,JUN,2021,Yoganand Selvaraj,Chithra Selvaraj,,,,,,article,Journal,INTERNATIONAL JOURNAL OF GREEN ENERGY,TAYLOR & FRANCIS INC,2021,6,19,463-475,"Scopus, Web of Sciences",Q2,6,10.1080/15435075.2021.1930004,,http://dx.doi.org/10.1080/15435075.2021.1930004,1543-5075 1543-5083,False,False
2021JUL1010881742659619111012012,Auto-Off ID: Automatic Detection of Offensive Language in Social Media,JUL,2020,JUN,2021,R Geetha,S Karthika,Chaluvadi Jwala Sowmika,Bharathi M Janani,,,,article,Journal,Journal of Physics: Conference Series,IOP Publishing,2021,1,1911,12012,Scopus,Q4,0,10.1088/1742-6596/1911/1/012012,,http://dx.doi.org/10.1088/1742-6596/1911/1/012012,1742-6588 1742-6596,False,False
2021JUL101093comjnlbxab118,Rumor Identification and Verification for Text in Social Media Content,JUL,2021,JUN,2022,P Suthanthira Devi,S Karthika,,,,,,article,Journal,COMPUTER JOURNAL,OXFORD UNIV PRESS,2021,9,65,436-455,"Scopus, Web of Sciences",Q2,2,10.1093/comjnl/bxab118,,http://dx.doi.org/10.1093/comjnl/bxab118,0010-4620 1460-2067,False,False
2021JUL101142s0219477522500080,Enhancing Speech Quality Using Artificial Bandwidth Expansion with Deep Shallow Convolution Neural Network Framework,JUL,2021,JUN,2022,N. Radha,R. B. Jananie,A. Anto Silviya,,,,,article,Journal,FLUCTUATION AND NOISE LETTERS,WORLD SCIENTIFIC PUBL CO PTE LTD,2021,7,21,,"Scopus, Web of Sciences",Q1,2,10.1142/s0219477522500080,,http://dx.doi.org/10.1142/s0219477522500080,0219-4775 1793-6780,False,False
2021JUL101201978100319383819,Assurance on data integrity in cloud data centre using PKI built RDIC method,JUL,2020,JUN,2021,V. Arulkumar,R. Lathamanju,A. Sandanakaruppan,,,,,article,Journal,Recent Trends in Communication and Electronics,CRC Press,2021,6,0,98-102,,,1,10.1201/9781003193838-19,,http://dx.doi.org/10.1201/9781003193838-19,,False,False
2021JUL102298gensr2103297u,Optimised feature selection for early cancer detection,JUL,2021,JUN,2022,K.R. Uthayan,S. Mohanavalli,B. Nivetha,S. Dhivya,,,,article,Journal,Genetika,Drustvo Geneticara Srbije,2021,,53,1297-1309,Scopus,Q3,1,10.2298/gensr2103297u,,http://dx.doi.org/10.2298/gensr2103297u,0534-0012 1820-6069,False,False
2021JUL10242050327671620204093,Acoustic-visual based Accent Identification system using deep neural networks,JUL,2020,JUN,2021,"Radha N,",Sachin Madhavan RM,,,No,,,article,Journal,Revista Argentina de Clinica Psicologica,Raffles Connect PTE LTD,2021,1,30,866-880,Scopus,,0,10.24205/03276716.2020.4093,,http://162.241.116.76/data-cms/articles/20210621010224pmSSCI-674.pdf,3276716,False,False
2021JUL10242050327671620215020,Recognition of hand signs based on geometrical features using machine learning and deep learning approaches,JUL,2021,JUN,2022,Kulandai Josephine Julina Joseph,Sree Sharmila Thangaswamy,,,,,,article,Journal,Revista Argentina de Clinica Psicologica,Raffles Connect PTE LTD,2021,12,30,175-183,Scopus,,1,10.24205/03276716.2021.5020,,https://www.revistaclinicapsicologica.com/data-cms/articles/20220312093540pmSSCI-708.pdf,3276716,False,False
2021JUL1032604cmc2022020965,Intelligent Deep Learning Based Disease Diagnosis Using Biomedical Tongue Images,JUL,2021,JUN,2022,V. Thanikachalam,S. Shanthi,K. Kalirajan,"Sayed Abdel-Khalek, Mohamed Omri, Lotfi M. Ladhar",,,,article,Journal,CMC-COMPUTERS MATERIALS & CONTINUA,TECH SCIENCE PRESS,2021,10,70,5667-5681,"Scopus, Web of Sciences",Q1,3,10.32604/cmc.2022.020965,,http://dx.doi.org/10.32604/cmc.2022.020965,1546-2226,False,False
2021JUL1032604cmc2022021300,IoT-Cloud Empowered Aerial Scene Classification for Unmanned Aerial Vehicles,JUL,2021,JUN,2022,K. R. Uthayan,G. Lakshmi Vara Prasad,V. Mohan,"C. Bharatiraja, Irina V. Pustokhina, Denis A. Pustokhin, Vicente GarcQian  DQian z",,,,article,Journal,CMC-COMPUTERS MATERIALS & CONTINUA,TECH SCIENCE PRESS,2021,10,70,5161-5177,"Scopus, Web of Sciences",Q1,0,10.32604/cmc.2022.021300,,http://dx.doi.org/10.32604/cmc.2022.021300,1546-2226,False,False
2021JUL1032604iasc2022022021,End-to-End Speech Recognition of Tamil Language,JUL,2021,JUN,2022,Mohamed Hashim Changrampadi,A. Shahina,M. Badri Narayanan,A. Nayeemulla Khan,,,,article,Journal,Intelligent Automation and Soft Computing,Tech Science Press,2021,11,32,1309-1323,Scopus,Q2,11,10.32604/iasc.2022.022021,,http://dx.doi.org/10.32604/iasc.2022.022021,1079-8587,False,False
2021JUL1034218ijeet1292021006,Impact of Singing Bowl Playing on the Brain Using EEG,JUL,2021,JUN,2022,Sundharakumar K. B.,Bhalaji N.,Rema Devi R. K.,Srinivasan R.,,,,article,Journal,International Journal of Electrical Engineering and Technology,IAEME Publication,2021,9,12,,Scopus,,1,10.34218/ijeet.12.9.2021.006,,http://dx.doi.org/10.34218/ijeet.12.9.2021.006,0976-6553 0976-6545,False,False
2021JUL1035940ijiteeB82291210220,Parkinson's Disease Detection using Machine Learning Techniques,JUL,2021,JUN,2022,Radha N,Sachin Madhavan RM,Sameera holy S,,,,,article,Journal,Revista Argentina de Clinica Psicologica,Raffles Connect PTE LTD,2021,,30,543,Scopus,,12,10.35940/ijitee.B8229.1210220,,https://www.revistaclinicapsicologica.com/archivesarticle.php?id=494,3276716,False,False
2021JUL103934mbe2021309,Fruit-Fly optimization-based feature integration in image retrieval,JUL,2021,JUN,2022,Pavithra Latha Kumaresan,Subbulakshmi Pasupathi,Sindhia Lingaswamy,"Sree Sharmila Thangaswamy, Vimal Shunmuganathan and Danilo Pelusi",No,,,article,Journal,MATHEMATICAL BIOSCIENCES AND ENGINEERING,AMER INST MATHEMATICAL SCIENCES-AIMS,2021,7,18,6178-6197,"Scopus, Web of Sciences",Q1,1,10.3934/mbe.2021309,,http://dx.doi.org/10.3934/mbe.2021309,1551-0018,False,False
